testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se128-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.003236245954692557,0.011003236245954692,0.2297734627831715,0.3773462783171521,0.39029126213592236,0.39546925566343044,0.4148867313915858,0.39288025889967637
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se128-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.003236245954692557,0.015533980582524271,0.24789644012944984,0.3857605177993528,0.4103559870550162,0.4181229773462783,0.4181229773462783,0.39546925566343044
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se256-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.003236245954692557,0.016181229773462782,0.24789644012944984,0.37411003236245954,0.3851132686084142,0.3851132686084142,0.39223300970873787,0.35210355987055014
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se256-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.003236245954692557,0.012297734627831715,0.2537216828478964,0.37605177993527505,0.3812297734627832,0.3825242718446602,0.3935275080906149,0.37216828478964403
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se256-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.003236245954692557,0.016828478964401296,0.276843467011643,0.3870550161812298,0.3838187702265372,0.39093851132686086,0.39288025889967637,0.3812297734627832
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se512-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.003236245954692557,0.016828478964401296,0.24983818770226537,0.3605177993527508,0.3618122977346278,0.36893203883495146,0.3585760517799353,0.32233009708737864
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se512-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.003236245954692557,0.02459546925566343,0.2634304207119741,0.37216828478964403,0.37411003236245954,0.3766990291262136,0.37475728155339805,0.3592233009708738
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se512-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.003236245954692557,0.02524271844660194,0.2550161812297735,0.3637540453074434,0.37346278317152104,0.36957928802588996,0.36699029126213595,0.34045307443365697
testfm66-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaFalse-e1024-se1024-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.003236245954692557,0.017475728155339806,0.20129449838187702,0.343042071197411,0.36310679611650487,0.3656957928802589,0.3585760517799353,0.3482200647249191
testfm66-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaFalse-e1024-se1024-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.003883495145631068,0.020064724919093852,0.1935275080906149,0.341747572815534,0.36893203883495146,0.36699029126213595,0.3559870550161812,0.33980582524271846
testfm66-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaFalse-e1024-se1024-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.003236245954692557,0.015533980582524271,0.1948220064724919,0.3378640776699029,0.3566343042071197,0.3598705501618123,0.3656957928802589,0.34110032362459547
